scrape_ts,source,origin,destination,depart_date,airline,depart_time,arrival_time,price,currency,raw_url,run_id
2026-04-30 11:49:08.422416+00:00,enuygun,IST,ADB,2026-05-09,THY,08:00,09:10,2490.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.424760+00:00,enuygun,IST,ADB,2026-05-09,THY,13:00,14:10,2490.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.427056+00:00,enuygun,IST,ADB,2026-05-09,THY,15:00,16:10,2490.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.429502+00:00,enuygun,IST,ADB,2026-05-09,AJet,01:30,08:55,2629.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.431799+00:00,enuygun,IST,ADB,2026-05-09,AJet,23:00,08:55,2843.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.433913+00:00,enuygun,IST,ADB,2026-05-09,AJet,17:55,08:55,2843.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.436068+00:00,enuygun,IST,ADB,2026-05-09,THY,11:00,12:10,2846.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.438276+00:00,enuygun,IST,ADB,2026-05-09,THY,23:55,01:05,2846.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.440456+00:00,enuygun,IST,ADB,2026-05-09,THY,14:05,15:20,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.442573+00:00,enuygun,IST,ADB,2026-05-09,THY,02:00,03:10,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.445748+00:00,enuygun,IST,ADB,2026-05-09,THY,16:00,17:10,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.448115+00:00,enuygun,IST,ADB,2026-05-09,THY,17:00,18:10,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.450417+00:00,enuygun,IST,ADB,2026-05-09,THY,19:00,20:15,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.452599+00:00,enuygun,IST,ADB,2026-05-09,AJet,12:55,16:40,3679.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.454967+00:00,enuygun,IST,ADB,2026-05-09,THY,21:00,22:10,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.457273+00:00,enuygun,IST,ADB,2026-05-09,AJet,10:00,13:30,4005.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.459379+00:00,enuygun,IST,ADB,2026-05-09,AJet,08:00,13:30,4246.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.461868+00:00,enuygun,IST,ADB,2026-05-09,THY,10:00,11:10,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:49:08.464113+00:00,enuygun,IST,ADB,2026-05-09,AJet,20:25,08:55,6630.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144908
2026-04-30 11:48:28.884001+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,22:50,00:10,1874.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.886914+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,18:40,20:00,1881.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.889779+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,05:45,07:05,2003.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.892637+00:00,enuygun,IST,AYT,2026-05-09,AJet,07:05,08:30,2221.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.896019+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,06:30,07:50,2276.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.899747+00:00,enuygun,IST,AYT,2026-05-09,THY,02:00,03:20,2490.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.902319+00:00,enuygun,IST,AYT,2026-05-09,AJet,15:40,17:05,2537.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.904856+00:00,enuygun,IST,AYT,2026-05-09,AJet,18:50,20:15,2537.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.907118+00:00,enuygun,IST,AYT,2026-05-09,AJet,21:40,23:05,2537.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.909734+00:00,enuygun,IST,AYT,2026-05-09,AJet,01:30,08:50,2629.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.912067+00:00,enuygun,IST,AYT,2026-05-09,AJet,17:55,01:25,2691.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.914562+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,17:15,18:35,2699.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.916791+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,20:35,21:55,2806.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.918886+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,19:30,20:50,2966.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.921146+00:00,enuygun,IST,AYT,2026-05-09,THY,23:55,01:15,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.923268+00:00,enuygun,IST,AYT,2026-05-09,THY,08:25,09:50,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.925443+00:00,enuygun,IST,AYT,2026-05-09,THY,17:45,19:10,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.927816+00:00,enuygun,IST,AYT,2026-05-09,THY,18:15,19:40,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.931169+00:00,enuygun,IST,AYT,2026-05-09,THY,21:10,22:40,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.933540+00:00,enuygun,IST,AYT,2026-05-09,THY,22:15,23:45,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.935804+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,15:00,16:20,3307.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.937824+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,21:50,23:10,3307.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.940106+00:00,enuygun,IST,AYT,2026-05-09,AJet,12:55,20:40,3379.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.942127+00:00,enuygun,IST,AYT,2026-05-09,THY,20:15,21:40,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.944125+00:00,enuygun,IST,AYT,2026-05-09,THY,19:20,20:50,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.946548+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,00:10,01:30,3561.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.948704+00:00,enuygun,IST,AYT,2026-05-09,AJet,08:00,11:40,3907.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.950757+00:00,enuygun,IST,AYT,2026-05-09,THY,10:40,12:05,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.952887+00:00,enuygun,IST,AYT,2026-05-09,THY,11:35,13:00,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.954807+00:00,enuygun,IST,AYT,2026-05-09,THY,12:40,14:05,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.956887+00:00,enuygun,IST,AYT,2026-05-09,THY,15:10,16:35,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.959055+00:00,enuygun,IST,AYT,2026-05-09,THY,17:35,19:00,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.961137+00:00,enuygun,IST,AYT,2026-05-09,AJet,08:50,10:15,4010.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.963555+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,09:45,11:05,4079.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.965688+00:00,enuygun,IST,AYT,2026-05-09,AJet,23:00,08:50,4246.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.967554+00:00,enuygun,IST,AYT,2026-05-09,AJet,11:30,12:55,4249.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.969584+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,14:35,23:05,4315.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.971603+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,17:35,23:05,4344.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.973444+00:00,enuygun,IST,AYT,2026-05-09,THY,09:40,11:05,4354.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.975468+00:00,enuygun,IST,AYT,2026-05-09,AJet,16:50,23:05,4463.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.977592+00:00,enuygun,IST,AYT,2026-05-09,AJet,15:00,23:05,4463.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.979720+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,16:35,23:05,4515.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.981747+00:00,enuygun,IST,AYT,2026-05-09,Pegasus,12:20,13:40,4678.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.983794+00:00,enuygun,IST,AYT,2026-05-09,THY,06:15,07:40,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.985698+00:00,enuygun,IST,AYT,2026-05-09,AJet,10:00,14:10,5144.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.988128+00:00,enuygun,IST,AYT,2026-05-09,AJet,20:25,01:25,6478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.990159+00:00,enuygun,IST,AYT,2026-05-09,THY,16:30,17:55,7335.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:28.992118+00:00,enuygun,IST,AYT,2026-05-09,THY,14:15,15:50,7335.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144828
2026-04-30 11:48:50.901702+00:00,enuygun,SAW,ESB,2026-05-09,AJet,01:30,02:35,1267.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
2026-04-30 11:48:50.903676+00:00,enuygun,SAW,ESB,2026-05-09,AJet,10:00,11:05,1267.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
2026-04-30 11:48:50.906062+00:00,enuygun,SAW,ESB,2026-05-09,AJet,12:55,14:00,1267.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
2026-04-30 11:48:50.908723+00:00,enuygun,SAW,ESB,2026-05-09,Pegasus,00:05,01:05,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
2026-04-30 11:48:50.911054+00:00,enuygun,SAW,ESB,2026-05-09,Pegasus,11:00,12:00,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
2026-04-30 11:48:50.913189+00:00,enuygun,SAW,ESB,2026-05-09,Pegasus,14:55,15:55,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
2026-04-30 11:48:50.916642+00:00,enuygun,SAW,ESB,2026-05-09,Pegasus,16:55,17:55,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-sabiha-gokcen-havalimani-ankara-esenboga-havalimani-saw-esb/?gidis=09.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144850
